"rgn_id","sector","year","value"
1,"cf",2003,3181.402
2,"cf",2003,3181.402
3,"cf",2003,3181.402
4,"cf",2003,3181.402
1,"cf",2004,3088.064
2,"cf",2004,3088.064
3,"cf",2004,3088.064
4,"cf",2004,3088.064
1,"cf",2005,2948.057
2,"cf",2005,2948.057
3,"cf",2005,2948.057
4,"cf",2005,2948.057
1,"cf",2006,2781.156
2,"cf",2006,2781.156
3,"cf",2006,2781.156
4,"cf",2006,2781.156
1,"cf",2007,2590.525
2,"cf",2007,2590.525
3,"cf",2007,2590.525
4,"cf",2007,2590.525
1,"cf",2008,2510.634
2,"cf",2008,2510.634
3,"cf",2008,2510.634
4,"cf",2008,2510.634
1,"mmw",1998,0
2,"mmw",1998,0
3,"mmw",1998,0
4,"mmw",1998,0
1,"mmw",2008,0
2,"mmw",2008,0
3,"mmw",2008,0
4,"mmw",2008,0
1,"tour",2005,238483.556131
2,"tour",2005,238483.556131
3,"tour",2005,238483.556131
4,"tour",2005,238483.556131
1,"tour",2006,239789.333911
2,"tour",2006,239789.333911
3,"tour",2006,239789.333911
4,"tour",2006,239789.333911
1,"tour",2007,232705.778339
2,"tour",2007,232705.778339
3,"tour",2007,232705.778339
4,"tour",2007,232705.778339
1,"tour",2008,232405.333894
2,"tour",2008,232405.333894
3,"tour",2008,232405.333894
4,"tour",2008,232405.333894
1,"tour",2009,244561.778367
2,"tour",2009,244561.778367
3,"tour",2009,244561.778367
4,"tour",2009,244561.778367
1,"tour",2010,233318.222785
2,"tour",2010,233318.222785
3,"tour",2010,233318.222785
4,"tour",2010,233318.222785
