"rgn_id","component","value"
1,"livelihood",0.78620624410612
3,"livelihood",0.78620624410612
2,"livelihood",0.78620624410612
4,"livelihood",0.78620624410612
1,"economy",1
3,"economy",1
2,"economy",1
4,"economy",1
