"rgn_id","habitat","extent_rank"
1,"saltmarsh",850.35
3,"saltmarsh",850.35
2,"saltmarsh",850.35
4,"saltmarsh",850.35
1,"seaice_shoreline",9080.88235294116
3,"seaice_shoreline",9080.88235294116
2,"seaice_shoreline",9080.88235294116
4,"seaice_shoreline",9080.88235294116
